2.020862000000008	,0.9549504818465645	,0.9256198347107438	,0.2511360695217067	,0.18078512396694213	,-0.6995925526811745	,0.9875089348344176	,1.1450046561128109	,0.13224027840191968	,0.05321271783956366	,-0.6985488938278297
2.0502699999999976	,0.9621424018109644	,0.9287190082644629	,0.23021867314501576	,0.1291322314049587	,-0.6995386453273222	,0.9911501272817247	,1.1468671012371956	,0.11130957643252132	,0.03990953837967274	,-0.6980868721094766
2.0603849999999966	,0.964389237207383	,0.9297520661157025	,0.22328248455637006	,0.038739669421487606	,-0.6995079588011895	,0.9922107303633522	,1.1468671012371956	,0.10442690022838388	,0.03990953837967274	,-0.6978220324664727
2.0810010000000005	,0.9707685686108384	,0.9301394628099173	,0.2022968213908169	,0.025826446280991736	,-0.699395084666004	,0.9950141462448798	,1.1472661966209925	,0.0835475628439879	,0.013303179459890915	,-0.696575449025421
2.1002650000000074	,0.9727895684581646	,0.9314307851239669	,0.1812161629391358	,0.06456611570247935	,-0.699239872241107	,0.9965653884496778	,1.147798323799388	,0.06934303260207873	,0.013303179459890915	,-0.6938562239101367
2.1211059999999975	,0.9783255810845373	,0.9318181818181818	,0.17419582796855254	,0.0	,-0.6991752381162312	,0.9977795434511273	,1.147798323799388	,0.05575517167423713	,0.0	,-0.6922096528525996
2.1418390000000045	,0.9816470243705645	,0.9318181818181818	,0.16029399826946555	,0.012913223140495868	,-0.699021213203087	,0.9987522890074058	,1.147798323799388	,0.04179468135581133	,0.0	,-0.685931499807454
2.161732999999998	,0.9847264102309238	,0.9319473140495868	,0.14622935983142524	,0.0	,-0.6988184132495054	,0.999433963705579	,1.147798323799388	,0.028150502876347284	,0.0	,-0.667746970864855
2.1820919999999973	,0.9875089348344175	,0.9319473140495868	,0.13224027840191968	,0.0	,-0.6985488938278297	,0.999823770707753	,1.1476652920047892	,0.01570735525630302	,0.0	,-0.5745941581791434
2.2031139999999994	,0.9899911340834889	,0.9319473140495868	,0.11837403551082142	,0.0	,-0.6981814955554244	,0.9999700005999921	,1.1476652920047892	,0.006480675891676038	,0.0	,0.0
2.224129000000005	,0.9922107303633521	,0.9319473140495868	,0.10442690022838388	,0.0	,-0.6978220324664727	,1.0	,1.1475322602101903	,0.0	,-0.013303179459890915	,0.0
2.2447050000000104	,0.994142989363712	,0.9319473140495868	,0.09055282928106032	,0.0	,-0.6970914271875835	,1.0	,1.1473992284155914	,0.0	,-0.013303179459890915	,0.0
2.2652790000000067	,0.9958378419164079	,0.9319473140495868	,0.0763349285519457	,0.0	,-0.6958871456296197	,1.0	,1.1472661966209925	,0.0	,-0.013303179459890915	,0.0
2.2857500000000073	,0.9971965028189101	,0.9319473140495868	,0.06264899084205192	,0.0	,-0.6938562239101367	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.3051990000000018	,0.9983143970136719	,0.9319473140495868	,0.048578227436384534	,0.0	,-0.6896748025921349	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.325597000000002	,0.9991417414467347	,0.9319473140495868	,0.034663553980702616	,0.0	,-0.6792452519426077	,1.0	,1.1475322602101903	,0.0	,0.013303179459890915	,0.0
2.346094000000008	,0.9996775693275616	,0.9319473140495868	,0.021246245348661066	,0.0	,-0.6399957227594412	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.366861	,0.9999212541342304	,0.9319473140495868	,0.010499724381104922	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.3867970000000014	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.4066290000000095	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.4270680000000056	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.44775700000001	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.467821999999998	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.4876550000000037	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
2.507310000000004	,0.9999999999999999	,0.9319473140495868	,0.0	,0.0	,0.0	,1.0	,1.1473992284155914	,0.0	,0.0	,0.0
